doi,author,title,year,abstract,journal
10.1017/S0008413100014766,Carole Paradis; Jean-François Prunet,On the Validity of Morpheme Structure Constraints,1993,"Morpheme structure constraints (MSCs or, equivalently, morphemic constraints), i.e., constraints on underived items, pose a logical problem to any theory claiming that the first input list to the lexicon, i.e., the dictionary (DICT), may contain material which is considered ill-formed by the MSCs of the language. This problem is related to Scobbie’s (1991:1) “interaction problem”, i.e., the need to make explicit the way in which constraints, rules and representations interact. In the case of MSCs, the interaction problem can be stated as follows: how can ill-formed material be present in the DICT if the DICT contains constraints, i.e., MSCs, against ill-formed material? The Theory of Constraints and Repair Strategies (TCRS) proposed by Paradis (1988a, 1988b, 1990, 1993, this volume), along with Optimality Theory (e.g., Itô and Mester, this volume, and McCarthy, this volume) but in contrast with Declarative Phonology (e.g., Scobbie, this volume), claims explicitly that the DICT can contain material which is identified as ill-formed by post-morphemic constraints (see Paradis and Prunet 1989a:331; Bagemihl 1991:641; Paradis and El Fenne 1991, 1992, 1993; and Ulrich 1991 for other instances of underlying ill-formedness). To solve this interaction problem, Paradis (1993, this volume) suggests that phonological constraints are active in the lexicon (the component where words are morphologically derived) and the post-lexical level alone, not in the DICT. Structures of the DICT may be identified as ill-formed only when going through the lexicon. The theory of phonology which emerges from this position clearly contradicts the commonly-held view that DICT entries are constrained by MSCs.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100014778,Darlene Lacharité,On the Need for Negative Constraints and Repair: Consonant Mutation in Setswana,1993,"I argue here for the necessity of negative constraints, specifically the claim in (1). This position contrasts with that taken by Declarative Phonology (Scobbie 1992; this volume) and with the view that positive and negative constraints are equivalent (Itô 1988:32).",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S000841310001478X,Renée Béland; Carole Paradis; Monique Bois,Constraints and Repairs in Aphasic Speech: A Group Study,1993,"Aphasia refers to an impairment of language processing resulting from brain damage. A very common symptom observed in aphasic speech is the presence of phonemic paraphasias, i.e., phonemic errors involving the substitution, addition or syncope of one (or more) segment(s) in a word stimulus. Phonemic paraphasias can be found across multiple tasks (repetition, reading aloud, spontaneous speech, picture naming) that require a subject to produce a word sound. They are not specific to a particular type of aphasia since Broca’s aphasics, Wernicke’s aphasics, conduction aphasics, and mixed aphasics all produce phonemic paraphasias (see Lecours et al 1983).",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100022283,Paul Law,On Null Subjects and Null Arguments,1993,"In the literature on Null Subject Languages (NSLs) since Rizzi (1982), the three properties that are commonly thought to be connected are (i) the richness of inflectional morphology, (ii) free subject inversion, and (iii) the COMP-trace effect. The connection between them is that if a language (e.g., Italian) has the option of having a null subject (NS) pronominal pro in subject position (i.e., SpecIP) as a result of having rich inflectional (i.e., verbal agreement) morphology, as represented in (1a), then the same element may appear in the same position in cases of subjects occurring postverbally as in (1b) and in cases of long-distance subject extraction where the postverbal trace is properly governed by the verb, as in (1c):",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100022295,Douglas C. Walker,Schwa and /œ/ in French,1993,"Few topics in the phonological literature have inspired the amount of attention that has been lavished on the notorious “mute-e” of contemporary French. Perhaps the most perplexing difficulty for phonologists is how (or even whether) to include schwa in phonological representations. Solution of the representation problem, moreover, is necessary for a proper identification of the conditions under which schwa is deleted, maintained or inserted, and for an analysis of alternations linking schwa and other vowels. Many different solutions to the representation problem have been suggested: schwa as a distinct vowel; schwa as absent from the phonemic inventory (hence from underlying representations) and inserted as a “lubrifiant”; or (in the current non-linear literature), schwa as an empty nucleus; schwa as an unlinked vowel.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100022027,George DeMello,Le for Les in the Spoken Educated Spanish of Eleven Cities,1992,"A phenomenon that is encountered fairly frequently in Spanish but has received relatively little attention on the part of linguists is the use of the singular indirect object pronoun le when the plural les would be expected, as illustrated in the following examples:Hay que darle un justo precio a las personas. (BOG-8:107)Mi papá le tenía terror a las balas perdidas. (CAR-34:615)Nosotros le calentamos a los niños la comida. (HAV-2:30)Se le ponía bola negra a las que se lo merecían. (MAD-16:266)Es poco el tiempo que puedo dedicarle a mis hijos. (MEX-13:168)To my knowledge, only Kany (1951:107–109) has attempted to deal with this topic in a comprehensive, global manner, and his presentation is limited to one brief paragraph of commentary illustrated by examples taken primarily from works written in the 1920s and 1930s. The present paper will present a general study of this construction focusing primarily on a description of its contemporary usage as reflected in the spoken Spanish of educated speakers from eleven cities, Bogota, Buenos Aires, Caracas, Havana, La Paz, Lima, Madrid, Mexico City, San Juan (Puerto Rico), Santiago (Chile) and Seville.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100019903,John Archibald,Transfer of L1 Parameter Settings: Some Empirical Evidence from Polish Metrics,1992,This paper describes an empirical investigation as to the utility of a principles and parameters model of grammar in describing the interlanguage grammars of second language learners. I argue that the framework of parameterized universal grammar is useful in accounting for second language learner knowledge and behaviour. The vast majority of their errors can be accounted for by the transfer of their first language (L1) parameter setting into the second language (L2).,CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100019915,Lydia White; Lisa Travis; Anna MacLachlan,The Acquisition of Wh-Question Formation by Malagasy Learners of English: Evidence for Universal Grammar,1992,"In investigations of the question of whether or not Universal Grammar (UG) is available in non-primary language acquisition, a number of researchers have tried to isolate situations where the way principles of UG operate in the first language (L1) could not help the learner acquire the relevant properties of the second language (L2). If learners show evidence of acquiring properties of the L2 that could not be acquired from the input alone and could not be reconstructed via the L1, this suggests that UG is available in non-primary acquisition; in contrast, if learners fail under such circumstances, this supports the claim that UG is no longer directly accessible. In particular, there has been a tradition of looking at island constraints in this light, using L1s and L2s which differ radically in terms of the surface effects of principles like Subjacency and the Empty Category Principle (ECP) (e.g., Bley-Vroman et al 1988; Johnson and Newport 1991; Martohardjono 1991a, 1991b; Martohardjono and Gair 1992; Schachter 1989, 1990; White 1989, 1992).",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100021915,Elizabeth A. Cowper,Infinitival Complements of Have,1992,"This paper provides a syntactic and semantic analysis of sentences such as those in (1).(1) a. Mary has to leave early.b. I have a paper to write/a dress to wear.c. Mary has only/but to call, and Fred comes running.d. We have yet to figure out why the car won’t start.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100021927,Claire Lefebvre,AGR in Languages Without Person and Number Agreement: The Case of the Clausal Determiner in Haitian and Fon,1992,"In recent literature on the decomposition of INFL (Pollock 1989), it has been proposed that the features of agreement morphology (henceforth the Ф features), and the features of Tense, each head a separate projection, AGR and T, respectively. There are languages which do not exhibit agreement in Ф features. This raises the question as to whether these languages have a functional category AGR. Kornfilt (1989), for example, shows that in contrast to Modern Turkish, Old Turkish does not exhibit agreement phenomena in person and number. She proposes that the difference between the two grammars be expressed in terms of the presence of AGR in the former and the absence of this projection in the latter. Similarly, on the basis of the fact that Haitian Creole lacks agreement in person and number, Ritter (1991b) suggests that Haitian Creole lacks the functional category AGR. In this paper, I demonstrate that there is ample motivation for positing AGR as a syntactic category in Haitian and in Fon.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100021939,Lisa Travis; Greg Lamontagne,The Case Filter and Licensing of Empty K,1992,"In this paper, we will investigate certain phenomena which appear sensitive to particular conditions of adjacency and provide an explanation of these conditions in terms of syntactic structure and principles defined over such structure. Two interesting results which follow from such an explanation are: (i) the Case Filter given in (1) below, which stipulates that phonetically realized NPs must receive Case, may be subsumed under the Empty Category Principle, and (ii) the claim that only Case-marked traces are visible at PF (which has been suggested as an explanation of wanna contraction facts) can be given a structural account.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100021940,Mohand Guerssel,On the Case System of Berber,1992,"The morphological shape of a noun in Berber is determined by the syntactic context in which it appears. The alternation is between what has come to be known as the Construct State and the Free State. Since the alternation is syntactically determined, it has been suggested that the State phenomenon may be a form of case (cf. Prasse 1974; Chaker 1983; Bader and Kenstowicz 1984; Ouhalla 1988). But the link between Case and State has not been established in a conclusive manner. One reason why the nature of the Construct State has remained a puzzling aspect of Berber is that the contexts in which the Construct State forms appear and those where the Free State forms appear do not seem to constitute natural classes. For instance, most prepositions take a Construct State complement, but some take Free State forms. The subject of a verb in the VSO order is in the Construct but a left dislocated subject is not. The object of a verb is in the Free State, but when it is clitic doubled it is in the Construct State.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100021952,Elizabeth Ritter,Cross-Linguistic Evidence for Number Phrase,1992,"In this paper I provide cross-linguistic evidence for a functional projection between D and NP, which I call “Number Phrase” (NumP). In a full noun phrase, the head of this projection is, among other things, the locus of number specification (singular or plural) of a noun phrase. Pronominal noun phrases are distinguished from full noun phrases by the fact that they lack a lexical projection, i.e., they lack a NP. The existence of two distinct functional categories predicts the existence of at least two classes of pronouns, those of the category D, and those of the category Num. In both Modern Hebrew and Haitian, there is evidence that this prediction is borne out.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100021964,John S. Lumsden,Functional Categories in the Lexicon,1992,"Stowell (1981) demonstrates that nominal phrases in VP or PP are subject to certain constraints which are not pertinent in the domain of NP or AP. Nominal phrases in VP or PP are obligatory and they must be realized in a position which is adjacent to the head of the phrase (i.e., in a phrase marker; “V° NP” or “P° NP”). In contrast, nominal phrases in NP or AP are optional and do not have to be adjacent to the head. There is a systematic exception to this generalization in the lexically determined class of nouns known as Bare NP adverbs (cf. Larson 1985). Nominal phrases headed by one of this class of nouns appear optionally in VP and they are not required to be adjacent to the verb.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100021976,Eithne Guilfoyle; Máire Noonan,Functional Categories and Language Acquisition,1992,"Many theorists (e.g., Hyams 1987; Pinker 1984) working in the framework of generative grammar have assumed the “Continuity Hypothesis”. Under this view language acquisition is made up of a series of continuous stages. The child moves from one stage to another, and at each stage the grammar posited by the child is determined by Universal Grammar (UG). The motivation for the movement from one stage to another comes from a trigger in the language environment which causes the child to restructure her grammar, and so move on to the next stage. The Continuity Hypothesis has provided an explanation for the acquisition of many linguistic structures; however, in many instances it has been difficult to explain exactly which data in the language environment act as a trigger, and why they have an effect on the child’s grammar.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100021988,Lydia White,Long and Short Verb Movement in Second Language Acquisition,1992,"Current linguistic theory offers a highly detailed account of what linguistic competence consists of, as well as an indication of how that competence is acquired by L1 learners, via an innate Universal Grammar (UG). In second language (L2) acquisition, a major issue is the nature of the L2 learner’s competence and the degree to which it is similar to or different from the competence attained by native speakers. A theory of linguistic competence is essential to our understanding of what L2 competence might consist of, and should inform L2 acquisition research (Gregg 1989). In this paper, I will adopt certain recent proposals concerning verb movement and the functional categories Agreement and Tense (Chomsky 1989; Pollock 1989), and investigate whether these proposals can provide a suitable explanation of the linguistic behaviour of French learners of English.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S000841310002168X,Patrick Duffley,The Use of the Verb Dare in Blends between the Modal and Main Verb Constructions,1992,"It is a well-known fact that the verb dare can be used with either modal or main verb characteristics both in its inflection and in its syntax. When used as a modal, it drops the -s ending in the third person singular present indicative (She dare not mention it in his presence), has no imperative, infinitive or participial forms, takes direct negation by not, AUX-inverts in questions (Dare I ask you another question?) and is followed by the bare infinitive. In main verb use, on the other hand, it has all the normal forms of the verb, occurs with do auxiliary in negatives and interrogatives, and is construed with the to infinitive (She doesn’t dare to mention it in his presence).",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100021691,Karl J. Kuepper,Place Variation in the Consonant System: The Rhenish Velarization Revisited,1992,"The motivations of sound change are almost exclusively treated as articulatory phenomena, even when the source and the target sounds are generated by very different articulatory mechanisms and no transitional stages can be found. What will be argued here is that seemingly regular place shifts in the articulation of consonants, such as the ones known under the term of “Rhenish Velarization” or “Rhenish Gutturalization” are actually manifestations of acoustically induced variants, very similar to those known as “slips of the ear”, which differ from one another only by the presence or absence of a single acoustic feature. The data assembled from a larger Rhenish corpus show that the operative process entails variations between labial, dental and velar place of articulation and involves stops, fricatives and nasals; its directionality is basically undetermined. Data from other sources and languages suggest that such place variations may be much more general than previously thought.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100014481,Satomi Currah; Gary D. Prideaux,The Pragmatic Function of wa in Japanese,1991,"The Japanese postpositional particle wa has probably received more attention within the linguistic literature dealing with that language than any other single element of Japanese grammar. The present paper is a further contribution to the long and honorable series of attempts to come to grips with the function of this highly frequent, but still poorly understood, linchpin of Japanese grammar.The particle wa may occur with subject nouns, as in (1), with other parts of speech, and may even be attached to entire sentences. Because of the variability of the elements with which wa can be associated, the element to which wa is attached is referred to throughout the present paper simply as X.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100014493,Jila Ghomeshi,The Semantics of the Bengali Verb fεla,1991,"Any theory of semantics must account for the role of inference in the interpretation of a sentence, however, it is not clear at which level of the grammar this inferencing capability must be represented. In Sperber and Wilson (1986) for example, inference plays an important role in the interpretation of an utterance in discourse, yet their theory does not integrate lexical representations with discourse and inferencing. Jackendoff (1987, 1990) on the other hand, while giving explicit representations for sentences and lexical items, does not address the question of discourse and inference. In this paper I will argue that it is essential to take account of discourse-level factors when analyzing sentence meaning, and indeed word meaning. In particular I will show that the meaning of the auxiliary verb fεla. in Bengali can be properly represented only if such discourse-level factors are included.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S000841310001450X,Laurie Zaring,On Prepositions and Case-Marking in French,1991,"One proposal which has played and continues to play an important role in the syntactic analysis of Romance prepositional phrases is that not everything which looks like a preposition is in fact a true preposition. First proposed by Vergnaud (1974) for French, the idea is that some apparent Ps actually act as simple Case-marking on an NP; in Vergnaud’s case, this was the à associated with Goal arguments. As a result, the syntactic representation of Goal arguments involves no PP-node, but rather an NP with an inflectional Case-marking à. Vergnaud’s proposal was developed further for French à by Kayne (1975) and Jaeggli (1981), and is assumed to be valid for French de by Elliott (1986). Chomsky (1986) also suggests that English of is in many cases the realization of genitive Case, and Demonte (1989) argues that many instances of Spanish a or de phrases selected for by verbs are not PPs but rather NPs marked with Case.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S000841310002154X,Philippe Barbaud,Fondements grammaticaux de l’acquisition des mots composés,1991,"On serait tenté de croire que la question de l’acquisition des mots composés dans les langues romanes et en français plus particulièrement ne semble pas se poser d’abord en termes de processus de maturation ni en termes de dispositif d’apprenance (“learnability”) du langage (DAP). Après tout, un enfant en bas âge n’articule pas des mots composés dès lors qu’il commence à balbutier. On a même l’impression que l’enfant n’a pas besoin d’être confronté à des données très particulières pour acquérir la capacité de comprendre et de réutiliser les mots composés de sa langue. On peut même entretenir l’illusion que les mots composés n’appartiennent ni à son voculaire fondamental ni même à son répertoire lexical de jeune locuteur. Quelques exceptions mises à part, comme loup-garou ou “jouer à cache-cache, à colin-maillard, à chat-perché, à pigeon vole, à saute-mouton, etc.”, un enfant n’a que rarement l’occasion, nous semble-t-il, d’entendre les mots composés de sa langue et surtout de les enregistrer dans son vocabulaire actif. En tout état de cause, les mots composés ne poseraient aucun vrai problème d’acquisition ni seraient d’une grande pertinence en regard du DAP.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100021551,Edwin Battistella; Anne Lobeck,"On Verb Fronting, Inflection Movement, and Aux Support",1991,"Recent analyses of word order and clause structure suggest that natural language syntax employs competing processes of Verb Fronting (VF) and Inflection Movement (IM) for the realization of Tense and Agreement (TNS and AGR) features on verb stems. As the names suggest, Verb Fronting is a process that raises a verb from the head of VP to INFL and INFL Movement is a rule that lowers the contents of INFL to the head of VP. Both rules are assumed to involve Chomsky-adjunction of the moved node to the target node and both are assumed to leave a trace.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100021563,Philippe Bourdin,Some Issues in the Metalinguistic Representation of French Tense and Aspect,1991,"Just over a decade ago, Catherine Fuchs and Anne-Marie Léonard (henceforth, F and L) co-authored Vers une théorie des aspects (Fuchs and Léonard 1979), a monograph on the tense and aspect systems of French and English. Although fairly influential among French linguists, their work has been largely ignored by scholars outside France. There is nothing surprising in this: indeed, the theoretical framework chosen by F and L, namely Antoine Culioli’s théorie des opérations énonciatives (‘theory of speaker-based operations’), has hitherto met with much the same fate. I do not wish to go into the epistemological, cultural or attitudinal reasons for this state of affairs. The scope of the present article is actually very restricted. My purpose will be to delineate, in deliberately informal terms, some of the critical problems that are to be encountered by anyone attempting to construct a formalized or semi-formalized representation of French tense and aspect. F and L’s book happens to be such an attempt, certainly the most explicit and comprehensive one in recent years.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100014286,Bert Peeters,More About Axiological Fields,1991,"Because of a too liberal, often inadequate and/or arbitrary use of the term field, especially in semantics, modern semantic theory needs more than ever before a new field notion and a new field terminology. An attempt will be made to define a field notion based on what others have said about fields in semantics. With regard to terminology, I shall use the term axiological field, which appears in several of my earlier writings as well. “Axiology” is to be defined as a functional and structural approach to meaning which stands to semantics as phonology stands to phonetics. It is about values (“axiology”, a term coined by André Martinet, literally means ‘science of values’) as opposed to meanings, with values being to meanings what phonemes are to uttered sounds.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100014298,Graham Shorrocks,"Away to Go in the Southwest of England and in Newfoundland, and the Question of Celtic Analogues",1991,"John B. Smith (1987) recently drew attention to the occasional use of an adverb + infinitive construction in English dialects, and specifically to the non-finite phrase away to go. Joseph Wright included examples of the construction in the English Dialect Dictionary under both away and go, with away to go meaning basically ‘be off, go away, away he went’. Under away (A.5.Phr. away to go):Warwickshire: Now, then, away to go. Shropshire: Tak’ this an’ away to-go. A young kitchenmaid, describing the depredations of a manservant on the pastry-shelf: It wuz Lucas, ma’am, ‘e comen in out o’ the ‘all an’ took some of the fancy pies an’ away to-go. (Wright 1898, I:100)",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100014304,Erik R. Thomas,The Origin of Canadian Raising in Ontario,1991,"One of the best known and most controversial features of Canadian English is the vocalic feature labeled by Chambers (1973) as “Canadian Raising”, which affects the /aI/ of right and the /aU/ of lout. This feature represents a situation in which the onset of the diphthong is closer to the target of the glide before fortis consonants than before lenis consonants: for instance, ride may have [aε] and right [3I], and loud may have [ao] but lout [ʌU]. Many of the previous studies of the feature, beginning with its original description by Martin Joos (1942), who raises the question of whether the second syllable of typewriter has the raised or non-raised variant, have involved the syllabification rules that determine when the onset is raised and when it is not. Chambers (1973) demonstrates that writer normally has the raised variant and shows that the relative stress on particular syllables can prevent raising from taking place in some cases where the diphthong occurs before a voiceless consonant. Vance (1987), Paradis (1980), and Chambers (1989) also deal with this latter problem, reformulating it in terms of linear (Vance) or Kahnian (Paradis, Chambers) theories of syllable formation.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100014158,Matthew W. Crocker,A Principle-Based System for Syntactic Analysis,1991,"Traditional approaches to natural language processing (NLP) can be considered construction-based. That is to say, they employ surface oriented, language specific rules, whether in the form of an Augmented Transition Network (ATN), logic grammar or some other grammar/parsing formalism. The problems of such approaches have always been apparent; they involve large sets of rules, often ad hoc, and their adequacy with respect to the grammar of the language is difficult to ensure.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S000841310001416X,Haike Jacobs,A Nonlinear Analysis of the Evolution of Consonant + Yod Sequences in Gallo-Romance,1991,"In Late Latin the consonantalization of unstressed nonlow front vowels in hiatus gave rise to consonant + yod sequences. These clusters, which were absent in Classical Latin, became subject to a number of phonological processes as diverse as palatalization, affrication, gemination, palatal diphthongization and lenition. Some of these changes occurred in all dialects, others were limited to a number of them. The primary aim of this study is to provide a detailed nonlinear analysis of the above-mentioned processes, which, although well-documented in philological studies, have never received a proper formal treatment.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100014171,Ruth King,"WH-Words, WH-Questions and Relative Clauses in Prince Edward Island Acadian French",1991,"This article is concerned with WH-words and WH-constructions in Prince Edward Island Acadian French (PEIAF). The principal data come from the French variety spoken in the small community of Abram-Village in the Evangeline region located in the northwest of the island. French is a minority language in Prince Edward Island, spoken as a first language by less than 6% of the population according to the 1986 census. The number of French speakers has declined sharply over the last several decades but in the Evangeline region the francophone population is stable and French enjoys both institutional support and considerable language loyalty. The majority of Abram-Village residents, educated in French-medium schools, are fluently bilingual in French and English.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100013918,J.-Marc Authier,De la sémantique du or affectif et des coordinations elliptiques,1990,"Parmi les analyses récentes dont le but est de rendre compte de la distribution des lexèmes à polarité négative (LPN) en anglais, comme par exemple les faits contrastifs concernant any en (1a) vs (1b), deux traitements radicalement opposés retiennent l’attention du linguiste.a. Paul didn’t catch any fish today.b. *Paul caught any fish today.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S000841310001392X,Marjorie K.M. Chan,Prelinked and Floating Glottal Stops In Fuzhou Chinese,1990,"Numerous interesting problems in the phonology of different dialects of Chinese tend to be buried in Chinese-language sources, or have not yet gained the attention of phonologists in general. One such case is the final glottal stop in modern Fuzhou, with respect to its behaviour synchronically and its historical origins. The final glottal stop came from two earlier sources, *-k and *-?. While *-k has completely merged with *-? in stressed syllables, evidences of the earlier contrast can still be found in the modern dialect — in how it behaves in more weakly stressed syllables in tone sandhi spans, and in its effect on adjacent consonants. It is proposed here that the continued relevance of the former phonological contrast can be accounted for by treating the final glottal stop from *-k as a prelinked glottal stop, and the one from *-? as a floating segment within the autosegmental approach. In this paper I will trace the history of these two codas, as well as address the implications that the differences in representation have with respect to subsequent changes in the language. I will conclude with a discussion of other languages for which a floating glottal stop solution has been offered.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100013931,Marie-Odile Junker,L’effet V1: le verbe initial en moyen français,1990,"Le moyen français (MF) est une langue à sujet nul qui permet les sujets postverbaux et dont le verbe occupe généralement la seconde position. N’importe quel constituant peut occuper la première position de la phrase, y compris le sujet. Le sujet nul et le sujet postverbal sont habituellement le fait des langues romanes. L’effet du verbe second, “l’effet V2”, est caractéristique des langues germaniques. Une question longuement débattue par la tradition philologique (Foulet 1928; Herman 1954; Hilty 1968; Kuen 1957) est celle de l’influence des langues germaniques sur l’évolution du francais. Fidèles en ce sens à cette tradition, mais dans le cadre de la grammaire générative, Benincà (1984) puis Adams (1987) et Vance (1987) ont appliqué l’analyse proposée par Thiersch (1978) pour l’allemand à l’ancien français (AF) en assumant deux règles de mouvement: antéposition du verbe tensé et topicalisation de n’importe quel adverbe ou NP en position initiale. Le caractère obligatoire de la règle de topicalisation V2 est mis en doute par l’existence de phrases déclaratives à verbe initial en ancien et en moyen français. En effet, on en trouve de la Chanson de Roland (XIIe siècle) jusqu’à Rabelais et Montaigne (XVIe siècle) tant en phrases matrices qu’en phrases subordonnées.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100013700,David S. Fagan,Nasal Elision and Universals: Evidence from Romance,1990,"The postulation of diachronic universals derives from certain conclusions reached in the investigation of synchronic universals, i.e., that there are natural (universal) phonological subsystems in languages or dialects, and that there are natural (universal) structural relationships between the elements in these subsystems. In essence, a hypothesis about a particular diachronic universal is a claim that a shared natural state in various languages or dialects is the product of the same diachronic process (a sound change, series of linked sound changes, etc.). A counterproposal to this hypothesis would specify that there are multiple diachronic routes which can link two parallel states in the history of two or more innovating languages or dialects. If the latter view is correct, and I believe that it is, then the theory of diachronic universals will require refinement if it is to retain theoretical value.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100013712,Enrique Mallén,Genitive Clitics and Nominal Infl,1990,"This paper offers an account of the different behaviour of prenorninal constituents such as his and su in the examples in (1) which are associated with one of the thematic roles assigned by the nouns picture and foto respectively. I argue that the prenominal element su is base-generated as a clitic adjoined to a nominal head in Spanish, whereas his in English attains its prenominal position via NP-movement to a nominal specifier.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100013542,Eung-Do Cook,Consonant Classes and Vowel Qualities in Babine,1990,"Babine, which has also been known as Northern Carrier, has two major dialects, Lake Babine (LB) spoken in Babine Lake and River Babine (RB) spoken in Bulkley River in northwestern British Columbia. The speakers of the latter in Moricetown and Hagwilgate prefer to call their language [wətsowət’en]. The recognition of Babine as a language distinct from Carrier is based on the work of Hildebrandt and Story (1974), Kari (1975), and Story (1984). In claiming Babine as a distinct language, rather than a Carrier dialect, Story (1984:1) cites “the Babine vowel shift”. She presents an extensive discussion of the historical process of vowel shift conditioned by two categories of syllable-initial consonants, which she calls F(ortis)-Mutation and L(enis)-Mutation.",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100013554,Ann Stuart Laubstein,The Halle-Vergnaud Sonorant Constituent: Error Elicitation Evidence,1990,"The experiment reported on here investigating the syllabic attachment of post-vocalic nasals and l grew out of an earlier experiment which compared the post-vocalic liquids r and l (Laubstein 1989). Using the error elicitation technique described in Motley et al (1983), induced errors involving Vr and Vl sequences were compared. The two sequences behaved quite differently, suggesting different syllabic attachments for the two liquids. Vowel-r sequences consistently interacted with single vowels or vowel glide sequences and such sequences never split up, supporting the hypothesis (based on naturally occurring errors) that vowel-r sequences belong to a uni-positional peak constituent and supporting Kahn’s argument that English r, like w and y, is a glide (Kahn 1976). Vowel-l sequences, on the other hand, did split apart; errors involved the l alone or the vowel alone, significantly more often than they involved the r or V alone from Vr sequences (Wilcoxon p &lt;.0001). This supported the hypothesis that the r and l belonged to different constituents. The relative frequency of errors is commonly assumed to reflect constituency. See, for instance, Stemberger and Treiman’s (1986) arguments regarding different positions in the onset. Nevertheless, such sequences also acted as single units, and in this respect behaved like vowel-r sequences. In addition, when such sequences were involved as a unit they interacted with single vowels or vowel glide sequences, suggesting that at some level of analysis they belonged to the same constituents as vowels. Speech errors which involve interactions between two items, or the substitution of one item for another, are in general structure-preserving. They involve units of the same constituent type at some level of analysis; for instance, noun phrase with noun phrase, preposition with preposition, verb with verb, and at the sub-lexical level, syllabic constituent type a with syllabic constituent type a (Laubstein 1987).",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100013566,Diane Massam,Cognate Objects as Thematic Objects,1990,"This paper examines cognate object (CO) constructions such as those in (1).a. Dorothea smiled a smile.b. Dorothea smiled a wicked smile.c. Dorothea has smiled all her smiles.The central question which is raised by such constructions regards the status of the CO with respect to both its syntax and its semantics. That this question is not a new one, nor one confined to theoretical linguistics is seen in Harper’s English Grammar where we read: “Some authorities . . . contend that cognate verbs — verbs which are followed by objects that repeat their meaning — are intransitive. However the verbs in such expressions as He slept a peaceful sleep and He lived a useful life are by the majority of grammarians regarded as transitive verbs” (Opdycke 1941:106).",CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100021162,Walter Hirtle; Claude Bégin,TO BE in the Progressive: A New Use,1990,Visser (1973:1968) gives a long list of verbs “more or less incompatible” with the progressive that have this in common: in their general sensethey do not express a real activity . . . In order to account for their use in the expanded form one ought to go in quest of the various senses and sub-senses that are tinged with a notion — however slight — of activity. (1973:1969),CANADIAN JOURNAL OF LINGUISTICS
10.1017/S0008413100021174,Thomas Stroik,Expletive NPs in Object-Position,1990,"Chomsky (1981, 1986b) formulates the Theta Criterion so that it prohibits non-argument NPs such as the expletives it and there from occurring in theta-marked positions. One consequence of this formulation is that raising-to-object analyses for (1) are disallowed because they would permit an expletive to occupy an object position, a position which is theta-marked by the verb:(1)John believes there to be a woman outside.",CANADIAN JOURNAL OF LINGUISTICS
